UUID        = 61d2d1b4-694b-4d43-9460-5caf62d01661
ScanDate    = 20210611_103822
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 69
NumVolumes  = 380
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO
   275      38         15554340         15554354     0
   275      61         15554340         15554354     0
   275      17         15554374         15554389     0
   275      40         15554374         15554389     0
   275      63         15554374         15554389     0
   275      19         15554409         15554423     0
   275      42         15554409         15554423     0
   275      65         15554409         15554423     0
   275      21         15554443         15554457     0
   275      44         15554443         15554457     0
   275      67         15554443         15554457     0
   276       0         15554486         15554500     0
   276      23         15554486         15554500     0
   276      46         15554486         15554500     0
   276       2         15554520         15554534     0
   276      25         15554520         15554534     0
   276      48         15554520         15554534     0
   276       4         15554555         15554569     0
   276      27         15554555         15554569     0
   276      50         15554555         15554569     0
   276       6         15554589         15554603     0
   276      29         15554589         15554603     0
   276      52         15554589         15554603     0
   276       8         15554624         15554638     0
   276      31         15554624         15554638     0
   276      54         15554624         15554638     0
   276      10         15554658         15554672     0
   276      33         15554658         15554672     0
   276      56         15554658         15554672     0
   276      12         15554692         15554707     0
   276      35         15554692         15554707     0
   276      58         15554692         15554707     0
   276      14         15554727         15554741     0
   276      37         15554727         15554741     0
   276      60         15554727         15554741     0
   276      16         15554761         15554775     0
   276      39         15554761         15554775     0
   276      62         15554761         15554775     0
   276      18         15554796         15554810     0
   276      41         15554796         15554810     0
   276      64         15554796         15554810     0
   276      20         15554830         15554844     0
   276      43         15554830         15554844     0
   276      66         15554830         15554844     0
   276      22         15554865         15554879     0
   276      45         15554865         15554879     0
   276      68         15554865         15554879     0
   276       1         15554899         15554913     0
   276      24         15554899         15554913     0
   276      47         15554899         15554913     0
   276       3         15554933         15554948     0
   276      26         15554933         15554948     0
   276      49         15554933         15554948     0
   276       5         15554968         15554982     0
   276      28         15554968         15554982     0
   276      51         15554968         15554982     0
   276       7         15555002         15555016     0
   276      30         15555002         15555016     0
   276      53         15555002         15555016     0
   276       9         15555037         15555051     0
   276      32         15555037         15555051     0
   276      55         15555037         15555051     0
   276      11         15555071         15555085     0
   276      34         15555071         15555085     0
   276      57         15555071         15555085     0
   276      13         15555106         15555120     0
   276      36         15555106         15555120     0
   276      59         15555106         15555120     0
   276      15         15555140         15555154     0
   276      38         15555140         15555154     0
   276      61         15555140         15555154     0
   276      17         15555174         15555189     0
   276      40         15555174         15555189     0
   276      63         15555174         15555189     0
   276      19         15555209         15555223     0
   276      42         15555209         15555223     0
   276      65         15555209         15555223     0
   276      21         15555243         15555257     0
   276      44         15555243         15555257     0
   276      67         15555243         15555257     0
   277       0         15555286         15555300     0
   277      23         15555286         15555300     0
   277      46         15555286         15555300     0
   277       2         15555320         15555334     0
   277      25         15555320         15555334     0
   277      48         15555320         15555334     0
   277       4         15555355         15555369     0
   277      27         15555355         15555369     0
   277      50         15555355         15555369     0
   277       6         15555389         15555403     0
   277      29         15555389         15555403     0
   277      52         15555389         15555403     0
   277       8         15555424         15555438     0
   277      31         15555424         15555438     0
   277      54         15555424         15555438     0
   277      10         15555458         15555472     0
   277      33         15555458         15555472     0
   277      56         15555458         15555472     0
   277      12         15555492         15555507     0
   277      35         15555492         15555507     0
   277      58         15555492         15555507     0
   277      14         15555527         15555541     0
   277      37         15555527         15555541     0
   277      60         15555527         15555541     0
   277      16         15555561         15555575     0
   277      39         15555561         15555575     0
   277      62         15555561         15555575     0
   277      18         15555596         15555610     0
   277      41         15555596         15555610     0
   277      64         15555596         15555610     0
   277      20         15555630         15555644     0
   277      43         15555630         15555644     0
   277      66         15555630         15555644     0
   277      22         15555665         15555679     0
   277      45         15555665         15555679     0
   277      68         15555665         15555679     0
   277       1         15555699         15555713     0
   277      24         15555699         15555713     0
   277      47         15555699         15555713     0
   277       3         15555733         15555748     0
   277      26         15555733         15555748     0
   277      49         15555733         15555748     0
   277       5         15555768         15555782     0
   277      28         15555768         15555782     0
   277      51         15555768         15555782     0
   277       7         15555802         15555816     0
   277      30         15555802         15555816     0
   277      53         15555802         15555816     0
   277       9         15555837         15555851     0
   277      32         15555837         15555851     0
   277      55         15555837         15555851     0
   277      11         15555871         15555885     0
   277      34         15555871         15555885     0
   277      57         15555871         15555885     0
   277      13         15555906         15555920     0
   277      36         15555906         15555920     0
   277      59         15555906         15555920     0
   277      15         15555940         15555954     0
   277      38         15555940         15555954     0
   277      61         15555940         15555954     0
   277      17         15555974         15555989     0
   277      40         15555974         15555989     0
   277      63         15555974         15555989     0
   277      19         15556009         15556023     0
   277      42         15556009         15556023     0
   277      65         15556009         15556023     0
   277      21         15556043         15556057     0
   277      44         15556043         15556057     0
   277      67         15556043         15556057     0
   278       0         15556086         15556100     0
   278      23         15556086         15556100     0
   278      46         15556086         15556100     0
   278       2         15556120         15556134     0
   278      25         15556120         15556134     0
   278      48         15556120         15556134     0
   278       4         15556155         15556169     0
   278      27         15556155         15556169     0
   278      50         15556155         15556169     0
   278       6         15556189         15556203     0
   278      29         15556189         15556203     0
   278      52         15556189         15556203     0
   278       8         15556224         15556238     0
   278      31         15556224         15556238     0
   278      54         15556224         15556238     0
   278      10         15556258         15556272     0
   278      33         15556258         15556272     0
   278      56         15556258         15556272     0
   278      12         15556292         15556307     0
   278      35         15556292         15556307     0
   278      58         15556292         15556307     0
   278      14         15556327         15556341     0
   278      37         15556327         15556341     0
   278      60         15556327         15556341     0
   278      16         15556361         15556375     0
   278      39         15556361         15556375     0
   278      62         15556361         15556375     0
   278      18         15556396         15556410     0
   278      41         15556396         15556410     0
   278      64         15556396         15556410     0
   278      20         15556430         15556444     0
   278      43         15556430         15556444     0
   278      66         15556430         15556444     0
   278      22         15556465         15556479     0
   278      45         15556465         15556479     0
   278      68         15556465         15556479     0
   278       1         15556499         15556513     0
   278      24         15556499         15556513     0
   278      47         15556499         15556513     0
   278       3         15556533         15556548     0
   278      26         15556533         15556548     0
   278      49         15556533         15556548     0
   278       5         15556568         15556582     0
   278      28         15556568         15556582     0
   278      51         15556568         15556582     0
   278       7         15556602         15556616     0
   278      30         15556602         15556616     0
   278      53         15556602         15556616     0
   278       9         15556637         15556651     0
   278      32         15556637         15556651     0
   278      55         15556637         15556651     0
   278      11         15556671         15556685     0
   278      34         15556671         15556685     0
   278      57         15556671         15556685     0
   278      13         15556706         15556720     0
   278      36         15556706         15556720     0
   278      59         15556706         15556720     0
   278      15         15556740         15556754     0
   278      38         15556740         15556754     0
   278      61         15556740         15556754     0
   278      17         15556774         15556789     0
   278      40         15556774         15556789     0
   278      63         15556774         15556789     0
   278      19         15556809         15556823     0
   278      42         15556809         15556823     0
   278      65         15556809         15556823     0
   278      21         15556843         15556857     0
   278      44         15556843         15556857     0
   278      67         15556843         15556857     0
   279       0         15556886         15556900     0
   279      23         15556886         15556900     0
   279      46         15556886         15556900     0
   279       2         15556920         15556934     0
   279      25         15556920         15556934     0
   279      48         15556920         15556934     0
   279       4         15556955         15556969     0
   279      27         15556955         15556969     0
   279      50         15556955         15556969     0
   279       6         15556989         15557003     0
   279      29         15556989         15557003     0
   279      52         15556989         15557003     0
   279       8         15557024         15557038     0
   279      31         15557024         15557038     0
   279      54         15557024         15557038     0
   279      10         15557058         15557072     0
   279      33         15557058         15557072     0
   279      56         15557058         15557072     0
   279      12         15557092         15557107     0
   279      35         15557092         15557107     0
   279      58         15557092         15557107     0
   279      14         15557127         15557141     0
   279      37         15557127         15557141     0
   279      60         15557127         15557141     0
   279      16         15557161         15557175     0
   279      39         15557161         15557175     0
   279      62         15557161         15557175     0
   279      18         15557196         15557210     0
   279      41         15557196         15557210     0
   279      64         15557196         15557210     0
   279      20         15557230         15557244     0
   279      43         15557230         15557244     0
   279      66         15557230         15557244     0
   279      22         15557265         15557279     0
   279      45         15557265         15557279     0
   279      68         15557265         15557279     0
   279       1         15557299         15557313     0
   279      24         15557299         15557313     0
   279      47         15557299         15557313     0
   279       3         15557333         15557348     0
   279      26         15557333         15557348     0
   279      49         15557333         15557348     0
   279       5         15557368         15557382     0
   279      28         15557368         15557382     0
   279      51         15557368         15557382     0
   279       7         15557402         15557416     0
   279      30         15557402         15557416     0
   279      53         15557402         15557416     0
   279       9         15557437         15557451     0
   279      32         15557437         15557451     0
   279      55         15557437         15557451     0
   279      11         15557471         15557485     0
   279      34         15557471         15557485     0
   279      57         15557471         15557485     0
   279      13         15557506         15557520     0
   279      36         15557506         15557520     0
   279      59         15557506         15557520     0
   279      15         15557540         15557554     0
   279      38         15557540         15557554     0
   279      61         15557540         15557554     0
   279      17         15557574         15557589     0
   279      40         15557574         15557589     0
   279      63         15557574         15557589     0
   279      19         15557609         15557623     0
   279      42         15557609         15557623     0
   279      65         15557609         15557623     0
   279      21         15557643         15557657     0
   279      44         15557643         15557657     0
   279      67         15557643         15557657     0
   280       0         15557686         15557700     0
   280      23         15557686         15557700     0
   280      46         15557686         15557700     0
   280       2         15557720         15557734     0
   280      25         15557720         15557734     0
   280      48         15557720         15557734     0
   280       4         15557755         15557769     0
   280      27         15557755         15557769     0
   280      50         15557755         15557769     0
   280       6         15557789         15557803     0
   280      29         15557789         15557803     0
   280      52         15557789         15557803     0
   280       8         15557824         15557838     0
   280      31         15557824         15557838     0
   280      54         15557824         15557838     0
   280      10         15557858         15557872     0
   280      33         15557858         15557872     0
   280      56         15557858         15557872     0
   280      12         15557892         15557907     0
   280      35         15557892         15557907     0
   280      58         15557892         15557907     0
   280      14         15557927         15557941     0
   280      37         15557927         15557941     0
   280      60         15557927         15557941     0
   280      16         15557961         15557975     0
   280      39         15557961         15557975     0
   280      62         15557961         15557975     0
   280      18         15557996         15558010     0
   280      41         15557996         15558010     0
   280      64         15557996         15558010     0
   280      20         15558030         15558044     0
   280      43         15558030         15558044     0
   280      66         15558030         15558044     0
   280      22         15558065         15558079     0
   280      45         15558065         15558079     0
   280      68         15558065         15558079     0
   280       1         15558099         15558113     0
   280      24         15558099         15558113     0
   280      47         15558099         15558113     0
   280       3         15558133         15558148     0
   280      26         15558133         15558148     0
   280      49         15558133         15558148     0
   280       5         15558168         15558182     0
   280      28         15558168         15558182     0
   280      51         15558168         15558182     0
   280       7         15558202         15558216     0
   280      30         15558202         15558216     0
   280      53         15558202         15558216     0
   280       9         15558237         15558251     0
   280      32         15558237         15558251     0
   280      55         15558237         15558251     0
   280      11         15558271         15558285     0
   280      34         15558271         15558285     0
   280      57         15558271         15558285     0
   280      13         15558306         15558320     0
   280      36         15558306         15558320     0
   280      59         15558306         15558320     0
   280      15         15558340         15558354     0
   280      38         15558340         15558354     0
   280      61         15558340         15558354     0
   280      17         15558374         15558389     0
   280      40         15558374         15558389     0
   280      63         15558374         15558389     0
   280      19         15558409         15558423     0
   280      42         15558409         15558423     0
   280      65         15558409         15558423     0
   280      21         15558443         15558457     0
   280      44         15558443         15558457     0
   280      67         15558443         15558457     0
   281       0         15558486         15558500     0
   281      23         15558486         15558500     0
   281      46         15558486         15558500     0
   281       2         15558520         15558534     0
   281      25         15558520         15558534     0
   281      48         15558520         15558534     0
   281       4         15558555         15558569     0
   281      27         15558555         15558569     0
   281      50         15558555         15558569     0
   281       6         15558589         15558603     0
   281      29         15558589         15558603     0
   281      52         15558589         15558603     0
   281       8         15558624         15558638     0
   281      31         15558624         15558638     0
   281      54         15558624         15558638     0
   281      10         15558658         15558672     0
   281      33         15558658         15558672     0
   281      56         15558658         15558672     0
   281      12         15558692         15558707     0
   281      35         15558692         15558707     0
   281      58         15558692         15558707     0
   281      14         15558727         15558741     0
   281      37         15558727         15558741     0
   281      60         15558727         15558741     0
   281      16         15558761         15558775     0
   281      39         15558761         15558775     0
   281      62         15558761         15558775     0
   281      18         15558796         15558810     0
   281      41         15558796         15558810     0
   281      64         15558796         15558810     0
   281      20         15558830         15558844     0
   281      43         15558830         15558844     0
   281      66         15558830         15558844     0
   281      22         15558865         15558879     0
   281      45         15558865         15558879     0
   281      68         15558865         15558879     0
   281       1         15558899         15558913     0
   281      24         15558899         15558913     0
   281      47         15558899         15558913     0
   281       3         15558933         15558948     0
   281      26         15558933         15558948     0
   281      49         15558933         15558948     0
   281       5         15558968         15558982     0
   281      28         15558968         15558982     0
   281      51         15558968         15558982     0
   281       7         15559002         15559016     0
   281      30         15559002         15559016     0
   281      53         15559002         15559016     0
   281       9         15559037         15559051     0
   281      32         15559037         15559051     0
   281      55         15559037         15559051     0
   281      11         15559071         15559085     0
   281      34         15559071         15559085     0
   281      57         15559071         15559085     0
   281      13         15559106         15559120     0
   281      36         15559106         15559120     0
   281      59         15559106         15559120     0
   281      15         15559140         15559154     0
   281      38         15559140         15559154     0
   281      61         15559140         15559154     0
   281      17         15559174         15559189     0
   281      40         15559174         15559189     0
   281      63         15559174         15559189     0
   281      19         15559209         15559223     0
   281      42         15559209         15559223     0
   281      65         15559209         15559223     0
   281      21         15559243         15559257     0
   281      44         15559243         15559257     0
   281      67         15559243         15559257     0
   282       0         15559286         15559300     0
   282      23         15559286         15559300     0
   282      46         15559286         15559300     0
   282       2         15559320         15559334     0
   282      25         15559320         15559334     0
   282      48         15559320         15559334     0
   282       4         15559355         15559369     0
   282      27         15559355         15559369     0
   282      50         15559355         15559369     0
   282       6         15559389         15559403     0
   282      29         15559389         15559403     0
   282      52         15559389         15559403     0
   282       8         15559424         15559438     0
   282      31         15559424         15559438     0
   282      54         15559424         15559438     0
   282      10         15559458         15559472     0
   282      33         15559458         15559472     0
   282      56         15559458         15559472     0
   282      12         15559492         15559507     0
   282      35         15559492         15559507     0
   282      58         15559492         15559507     0
   282      14         15559527         15559541     0
   282      37         15559527         15559541     0
   282      60         15559527         15559541     0
   282      16         15559561         15559575     0
   282      39         15559561         15559575     0
   282      62         15559561         15559575     0
   282      18         15559596         15559610     0
   282      41         15559596         15559610     0
   282      64         15559596         15559610     0
   282      20         15559630         15559644     0
   282      43         15559630         15559644     0
   282      66         15559630         15559644     0
   282      22         15559665         15559679     0
   282      45         15559665         15559679     0
   282      68         15559665         15559679     0
   282       1         15559699         15559713     0
   282      24         15559699         15559713     0
   282      47         15559699         15559713     0
   282       3         15559733         15559748     0
   282      26         15559733         15559748     0
   282      49         15559733         15559748     0
   282       5         15559768         15559782     0
   282      28         15559768         15559782     0
   282      51         15559768         15559782     0
   282       7         15559802         15559816     0
   282      30         15559802         15559816     0
   282      53         15559802         15559816     0
   282       9         15559837         15559851     0
   282      32         15559837         15559851     0
   282      55         15559837         15559851     0
   282      11         15559871         15559885     0
   282      34         15559871         15559885     0
   282      57         15559871         15559885     0
   282      13         15559906         15559920     0
   282      36         15559906         15559920     0
   282      59         15559906         15559920     0
   282      15         15559940         15559954     0
   282      38         15559940         15559954     0
   282      61         15559940         15559954     0
   282      17         15559974         15559989     0
   282      40         15559974         15559989     0
   282      63         15559974         15559989     0
   282      19         15560009         15560023     0
   282      42         15560009         15560023     0
   282      65         15560009         15560023     0
   282      21         15560043         15560057     0
   282      44         15560043         15560057     0
   282      67         15560043         15560057     0
   283       0         15560086         15560100     0
   283      23         15560086         15560100     0
   283      46         15560086         15560100     0
   283       2         15560120         15560134     0
   283      25         15560120         15560134     0
   283      48         15560120         15560134     0
   283       4         15560155         15560169     0
   283      27         15560155         15560169     0
   283      50         15560155         15560169     0
   283       6         15560189         15560203     0
   283      29         15560189         15560203     0
   283      52         15560189         15560203     0
   283       8         15560224         15560238     0
   283      31         15560224         15560238     0
   283      54         15560224         15560238     0
   283      10         15560258         15560272     0
   283      33         15560258         15560272     0
   283      56         15560258         15560272     0
   283      12         15560292         15560307     0
   283      35         15560292         15560307     0
   283      58         15560292         15560307     0
   283      14         15560327         15560341     0
   283      37         15560327         15560341     0
   283      60         15560327         15560341     0
   283      16         15560361         15560375     0
   283      39         15560361         15560375     0
   283      62         15560361         15560375     0
   283      18         15560396         15560410     0
   283      41         15560396         15560410     0
   283      64         15560396         15560410     0
   283      20         15560430         15560444     0
   283      43         15560430         15560444     0
   283      66         15560430         15560444     0
   283      22         15560465         15560479     0
   283      45         15560465         15560479     0
   283      68         15560465         15560479     0
   283       1         15560499         15560513     0
   283      24         15560499         15560513     0
   283      47         15560499         15560513     0
   283       3         15560533         15560548     0
   283      26         15560533         15560548     0
   283      49         15560533         15560548     0
   283       5         15560568         15560582     0
   283      28         15560568         15560582     0
   283      51         15560568         15560582     0
   283       7         15560602         15560616     0
   283      30         15560602         15560616     0
   283      53         15560602         15560616     0
   283       9         15560637         15560651     0
   283      32         15560637         15560651     0
   283      55         15560637         15560651     0
   283      11         15560671         15560685     0
   283      34         15560671         15560685     0
   283      57         15560671         15560685     0
   283      13         15560706         15560720     0
   283      36         15560706         15560720     0
   283      59         15560706         15560720     0
   283      15         15560740         15560754     0
   283      38         15560740         15560754     0
   283      61         15560740         15560754     0
   283      17         15560774         15560789     0
   283      40         15560774         15560789     0
   283      63         15560774         15560789     0
   283      19         15560809         15560823     0
   283      42         15560809         15560823     0
   283      65         15560809         15560823     0
   283      21         15560843         15560857     0
   283      44         15560843         15560857     0
   283      67         15560843         15560857     0
   284       0         15560886         15560900     0
   284      23         15560886         15560900     0
   284      46         15560886         15560900     0
   284       2         15560920         15560934     0
   284      25         15560920         15560934     0
   284      48         15560920         15560934     0
   284       4         15560955         15560969     0
   284      27         15560955         15560969     0
   284      50         15560955         15560969     0
   284       6         15560989         15561003     0
   284      29         15560989         15561003     0
   284      52         15560989         15561003     0
   284       8         15561024         15561038     0
   284      31         15561024         15561038     0
   284      54         15561024         15561038     0
   284      10         15561058         15561072     0
   284      33         15561058         15561072     0
   284      56         15561058         15561072     0
   284      12         15561092         15561107     0
   284      35         15561092         15561107     0
   284      58         15561092         15561107     0
   284      14         15561127         15561141     0
   284      37         15561127         15561141     0
   284      60         15561127         15561141     0
   284      16         15561161         15561175     0
   284      39         15561161         15561175     0
   284      62         15561161         15561175     0
   284      18         15561196         15561210     0
   284      41         15561196         15561210     0
   284      64         15561196         15561210     0
   284      20         15561230         15561244     0
   284      43         15561230         15561244     0
   284      66         15561230         15561244     0
   284      22         15561265         15561279     0
   284      45         15561265         15561279     0
   284      68         15561265         15561279     0
   284       1         15561299         15561313     0
   284      24         15561299         15561313     0
   284      47         15561299         15561313     0
   284       3         15561333         15561348     0
   284      26         15561333         15561348     0
   284      49         15561333         15561348     0
   284       5         15561368         15561382     0
   284      28         15561368         15561382     0
   284      51         15561368         15561382     0
   284       7         15561402         15561416     0
   284      30         15561402         15561416     0
   284      53         15561402         15561416     0
   284       9         15561437         15561451     0
   284      32         15561437         15561451     0
   284      55         15561437         15561451     0
   284      11         15561471         15561485     0
   284      34         15561471         15561485     0
   284      57         15561471         15561485     0
   284      13         15561506         15561520     0
   284      36         15561506         15561520     0
   284      59         15561506         15561520     0
   284      15         15561540         15561554     0
   284      38         15561540         15561554     0
   284      61         15561540         15561554     0
   284      17         15561574         15561589     0
   284      40         15561574         15561589     0
   284      63         15561574         15561589     0
   284      19         15561609         15561623     0
   284      42         15561609         15561623     0
   284      65         15561609         15561623     0
   284      21         15561643         15561657     0
   284      44         15561643         15561657     0
   284      67         15561643         15561657     0
   285       0         15561686         15561700     0
   285      23         15561686         15561700     0
   285      46         15561686         15561700     0
   285       2         15561720         15561734     0
   285      25         15561720         15561734     0
   285      48         15561720         15561734     0
   285       4         15561755         15561769     0
   285      27         15561755         15561769     0
   285      50         15561755         15561769     0
   285       6         15561789         15561803     0
   285      29         15561789         15561803     0
   285      52         15561789         15561803     0
   285       8         15561824         15561838     0
   285      31         15561824         15561838     0
   285      54         15561824         15561838     0
   285      10         15561858         15561872     0
   285      33         15561858         15561872     0
   285      56         15561858         15561872     0
   285      12         15561892         15561907     0
   285      35         15561892         15561907     0
   285      58         15561892         15561907     0
   285      14         15561927         15561941     0
   285      37         15561927         15561941     0
   285      60         15561927         15561941     0
   285      16         15561961         15561975     0
   285      39         15561961         15561975     0
   285      62         15561961         15561975     0
   285      18         15561996         15562010     0
   285      41         15561996         15562010     0
   285      64         15561996         15562010     0
   285      20         15562030         15562044     0
   285      43         15562030         15562044     0
   285      66         15562030         15562044     0
   285      22         15562065         15562079     0
   285      45         15562065         15562079     0
   285      68         15562065         15562079     0
   285       1         15562099         15562113     0
   285      24         15562099         15562113     0
   285      47         15562099         15562113     0
   285       3         15562133         15562148     0
   285      26         15562133         15562148     0
   285      49         15562133         15562148     0
   285       5         15562168         15562182     0
   285      28         15562168         15562182     0
   285      51         15562168         15562182     0
   285       7         15562202         15562216     0
   285      30         15562202         15562216     0
   285      53         15562202         15562216     0
   285       9         15562237         15562251     0
   285      32         15562237         15562251     0
   285      55         15562237         15562251     0
   285      11         15562271         15562285     0
   285      34         15562271         15562285     0
   285      57         15562271         15562285     0
   285      13         15562306         15562320     0
   285      36         15562306         15562320     0
   285      59         15562306         15562320     0
   285      15         15562340         15562354     0
   285      38         15562340         15562354     0
   285      61         15562340         15562354     0
   285      17         15562374         15562389     0
   285      40         15562374         15562389     0
   285      63         15562374         15562389     0
   285      19         15562409         15562423     0
   285      42         15562409         15562423     0
   285      65         15562409         15562423     0
   285      21         15562443         15562457     0
   285      44         15562443         15562457     0
   285      67         15562443         15562457     0
   286       0         15562486         15562500     0
   286      23         15562486         15562500     0
   286      46         15562486         15562500     0
   286       2         15562520         15562534     0
   286      25         15562520         15562534     0
   286      48         15562520         15562534     0
   286       4         15562555         15562569     0
   286      27         15562555         15562569     0
   286      50         15562555         15562569     0
   286       6         15562589         15562603     0
   286      29         15562589         15562603     0
   286      52         15562589         15562603     0
   286       8         15562624         15562638     0
   286      31         15562624         15562638     0
   286      54         15562624         15562638     0
   286      10         15562658         15562672     0
   286      33         15562658         15562672     0
   286      56         15562658         15562672     0
   286      12         15562692         15562707     0
   286      35         15562692         15562707     0
   286      58         15562692         15562707     0
   286      14         15562727         15562741     0
   286      37         15562727         15562741     0
   286      60         15562727         15562741     0
   286      16         15562761         15562775     0
   286      39         15562761         15562775     0
   286      62         15562761         15562775     0
   286      18         15562796         15562810     0
   286      41         15562796         15562810     0
   286      64         15562796         15562810     0
   286      20         15562830         15562844     0
   286      43         15562830         15562844     0
   286      66         15562830         15562844     0
   286      22         15562865         15562879     0
   286      45         15562865         15562879     0
   286      68         15562865         15562879     0
   286       1         15562899         15562913     0
   286      24         15562899         15562913     0
   286      47         15562899         15562913     0
   286       3         15562933         15562948     0
   286      26         15562933         15562948     0
   286      49         15562933         15562948     0
   286       5         15562968         15562982     0
   286      28         15562968         15562982     0
   286      51         15562968         15562982     0
   286       7         15563002         15563016     0
   286      30         15563002         15563016     0
   286      53         15563002         15563016     0
   286       9         15563037         15563051     0
   286      32         15563037         15563051     0
   286      55         15563037         15563051     0
   286      11         15563071         15563085     0
   286      34         15563071         15563085     0
   286      57         15563071         15563085     0
   286      13         15563106         15563120     0
   286      36         15563106         15563120     0
   286      59         15563106         15563120     0
   286      15         15563140         15563154     0
   286      38         15563140         15563154     0
   286      61         15563140         15563154     0
   286      17         15563174         15563189     0
   286      40         15563174         15563189     0
   286      63         15563174         15563189     0
   286      19         15563209         15563223     0
   286      42         15563209         15563223     0
   286      65         15563209         15563223     0
   286      21         15563243         15563257     0
   286      44         15563243         15563257     0
   286      67         15563243         15563257     0
   287       0         15563286         15563300     0
   287      23         15563286         15563300     0
   287      46         15563286         15563300     0
   287       2         15563320         15563334     0
   287      25         15563320         15563334     0
   287      48         15563320         15563334     0
   287       4         15563355         15563369     0
   287      27         15563355         15563369     0
   287      50         15563355         15563369     0
   287       6         15563389         15563403     0
   287      29         15563389         15563403     0
   287      52         15563389         15563403     0
   287       8         15563424         15563438     0
   287      31         15563424         15563438     0
   287      54         15563424         15563438     0
   287      10         15563458         15563472     0
   287      33         15563458         15563472     0
   287      56         15563458         15563472     0
   287      12         15563492         15563507     0
   287      35         15563492         15563507     0
   287      58         15563492         15563507     0
   287      14         15563527         15563541     0
   287      37         15563527         15563541     0
   287      60         15563527         15563541     0
   287      16         15563561         15563575     0
   287      39         15563561         15563575     0
   287      62         15563561         15563575     0
   287      18         15563596         15563610     0
   287      41         15563596         15563610     0
   287      64         15563596         15563610     0
   287      20         15563630         15563644     0
   287      43         15563630         15563644     0
   287      66         15563630         15563644     0
   287      22         15563665         15563679     0
   287      45         15563665         15563679     0
   287      68         15563665         15563679     0
   287       1         15563699         15563713     0
   287      24         15563699         15563713     0
   287      47         15563699         15563713     0
   287       3         15563733         15563748     0
   287      26         15563733         15563748     0
   287      49         15563733         15563748     0
   287       5         15563768         15563782     0
   287      28         15563768         15563782     0
   287      51         15563768         15563782     0
   287       7         15563802         15563816     0
   287      30         15563802         15563816     0
   287      53         15563802         15563816     0
   287       9         15563837         15563851     0
